2242,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,071.51 ",110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760
2243,CLAIBORNE COUNTY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,102.00 ",1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,37879
2244,SOUTHERN TENNESSEE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,846.77 ",185 HOSPITAL ROAD,WINCHESTER,TN,37398
2245,COOKEVILLE REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,373.85 ",1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501
2246,VOLUNTEER COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,699.00 ",161 MOUNT PELIA RD,MARTIN,TN,38237
2247,JOHNSON CITY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,676.52 ",400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604
2248,NORTHCREST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,319.97 ",100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172
2249,LAKEWAY REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,612.60 ",726 MCFARLAND ST,MORRISTOWN,TN,37814
2250,ATHENS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,180.43 ",1114 W MADISON AVE,ATHENS,TN,37371
2251,DYERSBURG REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,054.40 ",400 TICKLE ST,DYERSBURG,TN,38024
2252,MAURY REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,564.84 ",1224 TROTWOOD AVE,COLUMBIA,TN,38401
2253,LECONTE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,111.06 ",742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862
2254,ST THOMAS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,080.57 ","4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205
2255,"MEMORIAL HEALTHCARE SYSTEM, INC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,677.97 ",2525 DESALES AVE,CHATTANOOGA,TN,37404
2256,LINCOLN MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,576.95 ",106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,37334
2257,ERLANGER MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,572.13 ",975 E 3RD ST,CHATTANOOGA,TN,37403
2258,FORT LOUDOUN MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$10,760.57 ",550 FORT LOUDOUN MEDICAL CENTER DR,LENOIR CITY,TN,37772
2259,TENNOVA HEALTHCARE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,328.51 ",900 EAST OAK HILL AVENUE,KNOXVILLE,TN,37917
2260,FORT SANDERS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,783.49 ",1901 W CLINCH AVE,KNOXVILLE,TN,37916
2261,BAPTIST MEMORIAL HOSPITAL UNION CITY,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$10,885.37 ","1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261
2262,HENRY COUNTY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$10,940.82 ",301 TYSON AV,PARIS,TN,38242
2263,BAPTIST HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,299.97 ",2000 CHURCH ST,NASHVILLE,TN,37236
2264,HARTON REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,553.84 ",1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388
2265,STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,091.91 ",520 W MAIN ST,SMITHVILLE,TN,37166
2266,SUMMIT MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,175.22 ",5655 FRIST BLVD,HERMITAGE,TN,37076
2267,RIVER PARK HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,359.30 ",1559 SPARTA STREET,MC MINNVILLE,TN,37110
2268,REGIONAL MEDICAL CENTER AT MEMPHIS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,753.33 ",877 JEFFERSON AVENUE,MEMPHIS,TN,38103
2269,PARKRIDGE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,936.85 ",2333 MCCALLIE AVE,CHATTANOOGA,TN,37404
2270,CENTENNIAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,159.70 ",2300 PATTERSON STREET,NASHVILLE,TN,37203
2271,PARKWEST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,800.04 ",9352 PARK WEST BLVD,KNOXVILLE,TN,37923
2272,INDIAN PATH MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,002.78 ",2000 BROOKSIDE DR,KINGSPORT,TN,37660
2273,ST FRANCIS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,921.42 ",5959 PARK AVE,MEMPHIS,TN,38119
2274,SKYRIDGE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,911.03 ",2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311
2275,LIVINGSTON REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,222.11 ",315 OAK ST BOX 550,LIVINGSTON,TN,38570
2276,REGIONAL HOSPITAL OF JACKSON,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,175.40 ",367 HOSPITAL BLVD,JACKSON,TN,38305
2277,WHITE COUNTY COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,302.92 ",401 SEWELL DR,SPARTA,TN,38583
2278,UNIVERSITY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,351.73 ",1411 BADDOUR PARKWAY,LEBANON,TN,37087
2279,HENDERSONVILLE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,054.37 ",355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075
2280,SOUTHERN HILLS MEDICAL CTR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,609.52 ",391 WALLACE RD,NASHVILLE,TN,37211
2281,STONES RIVER HOSPITAL & DEKALB COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,215.00 ",324 DOOLITTLE ROAD,WOODBURY,TN,37190
2282,STONECREST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,515.38 ",200 STONECREST BOULEVARD,SMYRNA,TN,37167
2283,SAINT FRANCIS BARTLETT MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,117.46 ",2986 KATE BOND RD,BARTLETT,TN,38133
2284,PROVIDENCE MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,702.95 ",2001 N OREGON ST,EL PASO,TX,79902
2285,PETERSON REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,351.18 ",551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028
2286,UNITED REGIONAL HEALTH CARE SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,349.66 ",1600 11TH STREET,WICHITA FALLS,TX,76301
2287,ST JOSEPH REGIONAL HEALTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,431.76 ",2801 FRANCISCAN DR,BRYAN,TX,77802
2288,PARKLAND HEALTH AND HOSPITAL SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,399.26 ",5201 HARRY HINES BLVD,DALLAS,TX,75235
2289,UNIVERSITY OF TEXAS MEDICAL BRANCH GAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$26,401.28 ",301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555
2290,BAYLOR UNIVERSITY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,309.50 ",3500 GASTON AVE,DALLAS,TX,75246
2291,CITIZENS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,900.39 ",2701 HOSPITAL DRIVE,VICTORIA,TX,77901
2292,UNIVERSITY MEDICAL CENTER OF EL PASO,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,751.95 ",4815 ALAMEDA AVE,EL PASO,TX,79905
2293,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,435.57 ",1040 W JEFFERSON ST,BROWNSVILLE,TX,78520
2294,LAREDO MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,203.95 ",1700 EAST SAUNDERS,LAREDO,TX,78044
2295,GOOD SHEPHERD MEDICAL CENTER MARSHALL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,066.00 ",811 S WASHINGTON,MARSHALL,TX,75670
2296,VHS HARLINGEN HOSPITAL COMPANY LLC,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,186.62 ",2101 PEASE ST,HARLINGEN,TX,78550
2297,CHRISTUS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,281.46 ",2830 CALDER AVENUE,BEAUMONT,TX,77702
2298,ST JOSEPH MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,984.15 ",1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002
2299,GOOD SHEPHERD MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,245.38 ",700 EAST MARSHALL AVENUE,LONGVIEW,TX,75601
2300,JPS HEALTH NETWORK,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,500.47 ",1500 S MAIN ST,FORT WORTH,TX,76104
2301,COVENANT MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,224.13 ",3615 19TH STREET,LUBBOCK,TX,79410
2302,PROVIDENCE HEALTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,966.26 ",6901 MEDICAL PARKWAY,WACO,TX,76712
2303,UT SOUTHWESTERN UNIVERSITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,733.30 ",5909 HARRY HINES BLVD,DALLAS,TX,75390
2304,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,956.92 ",600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404
2305,METHODIST DALLAS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,752.38 ",1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203
2306,SCOTT & WHITE MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,726.04 ",2401 31ST ST,TEMPLE,TX,76508
2307,SETON MEDICAL CENTER AUSTIN,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,437.55 ",1201 W 38TH ST,AUSTIN,TX,78705
2308,BAPTIST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,581.14 ",111 DALLAS STREET,SAN ANTONIO,TX,78205
2309,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,028.39 ",800 W RANDOL MILL RD,ARLINGTON,TX,76012
2310,MEMORIAL HERMANN TEXAS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,508.91 ",6411 FANNIN,HOUSTON,TX,77030
2311,BRAZOSPORT REGIONAL HEALTH SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,733.48 ",100 MEDICAL DRIVE,LAKE JACKSON,TX,77566
2312,BAYLOR MEDICAL CENTER AT IRVING,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,202.33 ",1901 N MACARTHUR BLVD,IRVING,TX,75061
2313,TITUS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,650.38 ",2001 N JEFFERSON,MOUNT PLEASANT,TX,75455
2314,EAST TEXAS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,657.46 ",1000 SOUTH BECKHAM STREET,TYLER,TX,75701
2315,NORTH HILLS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,851.62 ",4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND,TX,76180
2316,NORTH TEXAS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,230.92 ",1900 HOSPITAL BLVD,GAINESVILLE,TX,76240
2317,FORT DUNCAN MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,898.16 ",3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852
2318,BAYSHORE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,022.00 ",4000 SPENCER HWY,PASADENA,TX,77504
2319,PAMPA REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,726.38 ",1 MEDICAL PLAZA,PAMPA,TX,79065
2320,HILLCREST BAPTIST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,163.50 ",100 HILLCREST MEDICAL BLVD,WACO,TX,76712
2321,MOTHER FRANCES HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,474.16 ",800 EAST DAWSON,TYLER,TX,75701
2322,GUADALUPE REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,523.09 ",1215 E COURT ST,SEGUIN,TX,78155
2323,LAS PALMAS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,989.44 ",1801 NORTH OREGON STREET,EL PASO,TX,79902
2324,CONNALLY MEMORIAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,442.61 ",499 10TH STREET,FLORESVILLE,TX,78114
2325,SOUTH TEXAS HEALTH SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,186.72 ",1102 W TRENTON ROAD,EDINBURG,TX,78539
2326,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,038.06 ",601 E 15TH STREET,AUSTIN,TX,78701
2327,KNAPP MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,550.68 ",1401 EAST EIGHT STREET,WESLACO,TX,78596
2328,NIX HEALTH CARE SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,542.80 ","414 NAVARRO, SUITE 600",SAN ANTONIO,TX,78205
2329,MEDICAL CENTER HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,317.31 ",500 W 4TH STREET,ODESSA,TX,79761
2330,MIDLAND MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,860.49 ",2200 WEST ILLINOIS AVE,MIDLAND,TX,79701
2331,TEXAS HEALTH HARRIS METHODIST FORT WORTH,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,672.45 ",1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104
2332,BAYLOR ALL SAINTS MEDICAL CENTER AT FW,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,079.55 ",1400 EIGHTH AVE,FORT WORTH,TX,76104
2333,DETAR HOSPITAL NAVARRO,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,046.16 ",506 E SAN ANTONIO ST,VICTORIA,TX,77902
2334,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,950.50 ",201 WALLS DRIVE,CLEBURNE,TX,76033
2335,METROPLEX HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,318.00 ",2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542
2336,VAL VERDE REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,129.32 ",801 BEDELL AVE,DEL RIO,TX,78840
2337,GRACE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,222.44 ",2412 50TH ST,LUBBOCK,TX,79412
2338,MISSION REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,525.11 ",900 SOUTH BRYAN ROAD,MISSION,TX,78572
2339,MEMORIAL HERMANN HOSPITAL SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,555.96 ",1635  NORTH LOOP WEST,HOUSTON,TX,77008
2340,TRINITY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,823.07 ",700 MEDICAL PARKWAY,BRENHAM,TX,77833
2341,HILL REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,292.57 ",101 CIRCLE DRIVE,HILLSBORO,TX,76645
2342,ST LUKES EPISCOPAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,777.59 ",6720 BERTNER,HOUSTON,TX,77030
2343,EAST TEXAS MEDICAL CENTER JACKSONVILLE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,909.55 ",501 S RAGSDALE,JACKSONVILLE,TX,75766
2344,PARIS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,803.86 ",820 CLARKSVILLE ST,PARIS,TX,75460
2345,WADLEY REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,051.86 ",1000 PINE STREET,TEXARKANA,TX,75501
2346,WEATHERFORD REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,818.36 ",713 E ANDERSON ST,WEATHERFORD,TX,76086
2347,NORTHWEST TEXAS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,220.76 ",1501 COULTER ROAD,AMARILLO,TX,79106
2348,MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,438.00 ",1201 WEST FRANK STREET,LUFKIN,TX,75901
2349,UNIVERSITY HEALTH SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,570.44 ",4502 MEDICAL DR,SAN ANTONIO,TX,78229
2350,CONROE REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,383.54 ",504 MEDICAL CENTER BLVD,CONROE,TX,77304
2351,HENDRICK MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,018.63 ",1900 PINE,ABILENE,TX,79601
2352,BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,850.95 ",1600 WALLACE BLVD,AMARILLO,TX,79106
2353,CHRISTUS SANTA ROSA HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,975.94 ",333 N SANTA ROSA STREET,SAN ANTONIO,TX,78207
2354,WISE REGIONAL HEALTH SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,947.85 ",609 MEDICAL CENTER DRIVE,DECATUR,TX,76234
2355,CENTRAL TEXAS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,657.86 ",1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666
2356,BAYLOR MEDICAL CENTER AT GARLAND,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,474.58 ",2300 MARIE CURIE DRIVE,GARLAND,TX,75042
2357,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,990.36 ",850 ED HALL,KAUFMAN,TX,75142
2358,COLLEGE STATION MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,834.47 ",1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842
2359,TEXOMA MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,280.19 ",5016 S US HIGHWAY 75,DENISON,TX,75020
2360,OAKBEND MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,735.80 ",1705 JACKSON ST,RICHMOND,TX,77469
2361,SAN ANGELO COMMUNITY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,579.46 ",3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904
2362,MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,573.47 ",3080 COLLEGE STREET,BEAUMONT,TX,77701
2363,HUNTSVILLE MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,663.66 ",110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,TX,77340
2364,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,108.80 ",411 N BELKNAP ST,STEPHENVILLE,TX,76401
